"NEW.ID","CID","GROUP","BGD.MORALITY","BGD.TOTAL","BGD.SPECCODE","BGD.MORPROP","BGD.MORVIRTPROP","BGD.SPECPROP","RAG.ORDER","RAG.CHECK","DG.ORDER","DG.CHECK","CHILDREN","MAT","DIEPUN","OMNI.BG","MORINDEX","TYPE","SELF","RAG","Y"
210,1379,"Kananga",1,5,0,0.2,0.6,0,0,NA,0,0,0,0,0.5,1,1.66666666666667,"RAG.SELF",1,1,NA
210,1379,"Kananga",1,5,0,0.2,0.6,0,0,NA,0,0,0,0,0.5,1,1.66666666666667,"DG.LOCAL",0,0,5
210,1379,"Kananga",1,5,0,0.2,0.6,0,0,NA,0,0,0,0,0.5,1,1.66666666666667,"DG.SELF",1,0,4
211,1845,"Hadza",3,4,1,0.75,0.75,0.25,1,NA,0,NA,2,1,1,NA,NA,"RAG.LOCAL",0,1,0
211,1845,"Hadza",3,4,1,0.75,0.75,0.25,1,NA,0,NA,2,1,1,NA,NA,"RAG.SELF",1,1,5
211,1845,"Hadza",3,4,1,0.75,0.75,0.25,1,NA,0,NA,2,1,1,NA,NA,"DG.LOCAL",0,0,2
211,1845,"Hadza",3,4,1,0.75,0.75,0.25,1,NA,0,NA,2,1,1,NA,NA,"DG.SELF",1,0,1
212,794,"Huatasani",0,3,0,0,0,0,0,NA,1,0,8,1,1,1,1,"RAG.LOCAL",0,1,NA
212,794,"Huatasani",0,3,0,0,0,0,0,NA,1,0,8,1,1,1,1,"RAG.SELF",1,1,NA
212,794,"Huatasani",0,3,0,0,0,0,0,NA,1,0,8,1,1,1,1,"DG.LOCAL",0,0,2
212,794,"Huatasani",0,3,0,0,0,0,0,NA,1,0,8,1,1,1,1,"DG.SELF",1,0,4
213,1380,"Kananga",5,5,2,1,1,0.4,0,NA,1,0,8,1,1,1,2,"RAG.LOCAL",0,1,NA
213,1380,"Kananga",5,5,2,1,1,0.4,0,NA,1,0,8,1,1,1,2,"RAG.SELF",1,1,NA
213,1380,"Kananga",5,5,2,1,1,0.4,0,NA,1,0,8,1,1,1,2,"DG.LOCAL",0,0,5
213,1380,"Kananga",5,5,2,1,1,0.4,0,NA,1,0,8,1,1,1,2,"DG.SELF",1,0,3
214,1381,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,0,0,3,1,0.5,1,2,"RAG.LOCAL",0,1,NA
214,1381,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,0,0,3,1,0.5,1,2,"RAG.SELF",1,1,NA
214,1381,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,0,0,3,1,0.5,1,2,"DG.LOCAL",0,0,NA
214,1381,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,0,0,3,1,0.5,1,2,"DG.SELF",1,0,NA
215,795,"Huatasani",1,1,0,1,1,0,0,NA,1,0,0,1,0.5,1,1.66666666666667,"RAG.LOCAL",0,1,NA
215,795,"Huatasani",1,1,0,1,1,0,0,NA,1,0,0,1,0.5,1,1.66666666666667,"RAG.SELF",1,1,NA
215,795,"Huatasani",1,1,0,1,1,0,0,NA,1,0,0,1,0.5,1,1.66666666666667,"DG.LOCAL",0,0,4
215,795,"Huatasani",1,1,0,1,1,0,0,NA,1,0,0,1,0.5,1,1.66666666666667,"DG.SELF",1,0,4
216,1382,"Kananga",5,5,2,1,1,0.4,0,NA,0,0,4,1,1,1,4,"RAG.LOCAL",0,1,NA
216,1382,"Kananga",5,5,2,1,1,0.4,0,NA,0,0,4,1,1,1,4,"RAG.SELF",1,1,NA
216,1382,"Kananga",5,5,2,1,1,0.4,0,NA,0,0,4,1,1,1,4,"DG.LOCAL",0,0,NA
216,1382,"Kananga",5,5,2,1,1,0.4,0,NA,0,0,4,1,1,1,4,"DG.SELF",1,0,NA
217,2003,"Marajo",2,5,2,0.4,1,0.4,0,0,0,NA,1,0,0.5,1,NA,"RAG.LOCAL",0,1,10
217,2003,"Marajo",2,5,2,0.4,1,0.4,0,0,0,NA,1,0,0.5,1,NA,"RAG.SELF",1,1,17
217,2003,"Marajo",2,5,2,0.4,1,0.4,0,0,0,NA,1,0,0.5,1,NA,"DG.LOCAL",0,0,NA
217,2003,"Marajo",2,5,2,0.4,1,0.4,0,0,0,NA,1,0,0.5,1,NA,"DG.SELF",1,0,NA
218,374,"Sursurunga",2,5,2,0.4,1,0.4,0,0,0,NA,1,0,1,1,2,"RAG.LOCAL",0,1,13
218,374,"Sursurunga",2,5,2,0.4,1,0.4,0,0,0,NA,1,0,1,1,2,"RAG.SELF",1,1,16
218,374,"Sursurunga",2,5,2,0.4,1,0.4,0,0,0,NA,1,0,1,1,2,"DG.LOCAL",0,0,NA
218,374,"Sursurunga",2,5,2,0.4,1,0.4,0,0,0,NA,1,0,1,1,2,"DG.SELF",1,0,NA
219,537,"Turkana",2,5,1,0.4,0.6,0.2,1,0,0,NA,1,0,1,1,2.66666666666667,"RAG.LOCAL",0,1,14
219,537,"Turkana",2,5,1,0.4,0.6,0.2,1,0,0,NA,1,0,1,1,2.66666666666667,"RAG.SELF",1,1,11
219,537,"Turkana",2,5,1,0.4,0.6,0.2,1,0,0,NA,1,0,1,1,2.66666666666667,"DG.LOCAL",0,0,NA
219,537,"Turkana",2,5,1,0.4,0.6,0.2,1,0,0,NA,1,0,1,1,2.66666666666667,"DG.SELF",1,0,NA
220,796,"Huatasani",NA,NA,NA,NA,NA,NA,0,NA,0,0,5,0,NA,NA,NA,"RAG.LOCAL",0,1,NA
220,796,"Huatasani",NA,NA,NA,NA,NA,NA,0,NA,0,0,5,0,NA,NA,NA,"RAG.SELF",1,1,NA
220,796,"Huatasani",NA,NA,NA,NA,NA,NA,0,NA,0,0,5,0,NA,NA,NA,"DG.LOCAL",0,0,5
220,796,"Huatasani",NA,NA,NA,NA,NA,NA,0,NA,0,0,5,0,NA,NA,NA,"DG.SELF",1,0,5
221,1383,"Kananga",4,5,1,0.8,1,0.2,0,NA,0,0,1,1,1,1,2.33333333333333,"RAG.LOCAL",0,1,NA
221,1383,"Kananga",4,5,1,0.8,1,0.2,0,NA,0,0,1,1,1,1,2.33333333333333,"RAG.SELF",1,1,NA
221,1383,"Kananga",4,5,1,0.8,1,0.2,0,NA,0,0,1,1,1,1,2.33333333333333,"DG.LOCAL",0,0,5
221,1383,"Kananga",4,5,1,0.8,1,0.2,0,NA,0,0,1,1,1,1,2.33333333333333,"DG.SELF",1,0,5
222,1846,"Hadza",NA,NA,NA,NA,NA,NA,0,NA,0,NA,3,1,0,1,NA,"RAG.LOCAL",0,1,NA
222,1846,"Hadza",NA,NA,NA,NA,NA,NA,0,NA,0,NA,3,1,0,1,NA,"RAG.SELF",1,1,NA
222,1846,"Hadza",NA,NA,NA,NA,NA,NA,0,NA,0,NA,3,1,0,1,NA,"DG.LOCAL",0,0,0
222,1846,"Hadza",NA,NA,NA,NA,NA,NA,0,NA,0,NA,3,1,0,1,NA,"DG.SELF",1,0,0
223,797,"Huatasani",2,3,1,0.666666666666667,1,0.333333333333333,0,NA,1,0,0,0,1,1,1.33333333333333,"RAG.LOCAL",0,1,NA
223,797,"Huatasani",2,3,1,0.666666666666667,1,0.333333333333333,0,NA,1,0,0,0,1,1,1.33333333333333,"RAG.SELF",1,1,NA
223,797,"Huatasani",2,3,1,0.666666666666667,1,0.333333333333333,0,NA,1,0,0,0,1,1,1.33333333333333,"DG.LOCAL",0,0,2
223,797,"Huatasani",2,3,1,0.666666666666667,1,0.333333333333333,0,NA,1,0,0,0,1,1,1.33333333333333,"DG.SELF",1,0,2
224,1384,"Kananga",3,5,1,0.6,0.6,0.2,0,NA,0,0,8,1,0,1,1,"RAG.LOCAL",0,1,NA
224,1384,"Kananga",3,5,1,0.6,0.6,0.2,0,NA,0,0,8,1,0,1,1,"RAG.SELF",1,1,NA
224,1384,"Kananga",3,5,1,0.6,0.6,0.2,0,NA,0,0,8,1,0,1,1,"DG.LOCAL",0,0,5
224,1384,"Kananga",3,5,1,0.6,0.6,0.2,0,NA,0,0,8,1,0,1,1,"DG.SELF",1,0,5
225,798,"Huatasani",1,2,0,0.5,0.5,0,0,NA,0,0,8,1,1,1,2,"RAG.LOCAL",0,1,NA
225,798,"Huatasani",1,2,0,0.5,0.5,0,0,NA,0,0,8,1,1,1,2,"RAG.SELF",1,1,NA
225,798,"Huatasani",1,2,0,0.5,0.5,0,0,NA,0,0,8,1,1,1,2,"DG.LOCAL",0,0,4
225,798,"Huatasani",1,2,0,0.5,0.5,0,0,NA,0,0,8,1,1,1,2,"DG.SELF",1,0,5
226,1385,"Kananga",5,5,1,1,1,0.2,0,NA,0,0,0,1,1,1,4,"RAG.LOCAL",0,1,NA
226,1385,"Kananga",5,5,1,1,1,0.2,0,NA,0,0,0,1,1,1,4,"RAG.SELF",1,1,NA
226,1385,"Kananga",5,5,1,1,1,0.2,0,NA,0,0,0,1,1,1,4,"DG.LOCAL",0,0,NA
226,1385,"Kananga",5,5,1,1,1,0.2,0,NA,0,0,0,1,1,1,4,"DG.SELF",1,0,NA
227,799,"Huatasani",1,2,0,0.5,0.5,0,0,NA,1,0,3,1,1,1,4,"RAG.LOCAL",0,1,NA
227,799,"Huatasani",1,2,0,0.5,0.5,0,0,NA,1,0,3,1,1,1,4,"RAG.SELF",1,1,NA
227,799,"Huatasani",1,2,0,0.5,0.5,0,0,NA,1,0,3,1,1,1,4,"DG.LOCAL",0,0,4
227,799,"Huatasani",1,2,0,0.5,0.5,0,0,NA,1,0,3,1,1,1,4,"DG.SELF",1,0,2
228,1386,"Kananga",1,5,2,0.2,0.6,0.4,0,NA,1,1,6,1,1,1,3,"RAG.LOCAL",0,1,NA
228,1386,"Kananga",1,5,2,0.2,0.6,0.4,0,NA,1,1,6,1,1,1,3,"RAG.SELF",1,1,NA
228,1386,"Kananga",1,5,2,0.2,0.6,0.4,0,NA,1,1,6,1,1,1,3,"DG.LOCAL",0,0,5
228,1386,"Kananga",1,5,2,0.2,0.6,0.4,0,NA,1,1,6,1,1,1,3,"DG.SELF",1,0,5
229,800,"Huatasani",NA,NA,NA,NA,NA,NA,0,NA,0,0,3,1,0.5,1,3,"RAG.LOCAL",0,1,NA
229,800,"Huatasani",NA,NA,NA,NA,NA,NA,0,NA,0,0,3,1,0.5,1,3,"RAG.SELF",1,1,NA
229,800,"Huatasani",NA,NA,NA,NA,NA,NA,0,NA,0,0,3,1,0.5,1,3,"DG.LOCAL",0,0,6
229,800,"Huatasani",NA,NA,NA,NA,NA,NA,0,NA,0,0,3,1,0.5,1,3,"DG.SELF",1,0,0
230,1387,"Kananga",2,5,1,0.4,1,0.2,0,NA,0,0,2,1,1,1,4,"RAG.LOCAL",0,1,NA
230,1387,"Kananga",2,5,1,0.4,1,0.2,0,NA,0,0,2,1,1,1,4,"RAG.SELF",1,1,NA
230,1387,"Kananga",2,5,1,0.4,1,0.2,0,NA,0,0,2,1,1,1,4,"DG.LOCAL",0,0,NA
230,1387,"Kananga",2,5,1,0.4,1,0.2,0,NA,0,0,2,1,1,1,4,"DG.SELF",1,0,NA
231,801,"Huatasani",2,3,2,0.666666666666667,0.666666666666667,0.666666666666667,0,NA,1,0,3,1,1,1,3.66666666666667,"RAG.LOCAL",0,1,NA
231,801,"Huatasani",2,3,2,0.666666666666667,0.666666666666667,0.666666666666667,0,NA,1,0,3,1,1,1,3.66666666666667,"RAG.SELF",1,1,NA
231,801,"Huatasani",2,3,2,0.666666666666667,0.666666666666667,0.666666666666667,0,NA,1,0,3,1,1,1,3.66666666666667,"DG.LOCAL",0,0,4
231,801,"Huatasani",2,3,2,0.666666666666667,0.666666666666667,0.666666666666667,0,NA,1,0,3,1,1,1,3.66666666666667,"DG.SELF",1,0,4
232,1388,"Kananga",5,5,2,1,1,0.4,0,NA,0,0,4,1,0.5,1,4,"RAG.LOCAL",0,1,NA
232,1388,"Kananga",5,5,2,1,1,0.4,0,NA,0,0,4,1,0.5,1,4,"RAG.SELF",1,1,NA
232,1388,"Kananga",5,5,2,1,1,0.4,0,NA,0,0,4,1,0.5,1,4,"DG.LOCAL",0,0,NA
232,1388,"Kananga",5,5,2,1,1,0.4,0,NA,0,0,4,1,0.5,1,4,"DG.SELF",1,0,NA
233,802,"Huatasani",3,5,1,0.6,0.6,0.2,0,NA,0,0,0,0,0.5,1,2.66666666666667,"RAG.LOCAL",0,1,NA
233,802,"Huatasani",3,5,1,0.6,0.6,0.2,0,NA,0,0,0,0,0.5,1,2.66666666666667,"RAG.SELF",1,1,NA
233,802,"Huatasani",3,5,1,0.6,0.6,0.2,0,NA,0,0,0,0,0.5,1,2.66666666666667,"DG.LOCAL",0,0,5
233,802,"Huatasani",3,5,1,0.6,0.6,0.2,0,NA,0,0,0,0,0.5,1,2.66666666666667,"DG.SELF",1,0,5
234,1389,"Kananga",3,5,1,0.6,0.8,0.2,0,NA,1,0,0,1,1,1,3,"RAG.LOCAL",0,1,NA
234,1389,"Kananga",3,5,1,0.6,0.8,0.2,0,NA,1,0,0,1,1,1,3,"RAG.SELF",1,1,NA
234,1389,"Kananga",3,5,1,0.6,0.8,0.2,0,NA,1,0,0,1,1,1,3,"DG.LOCAL",0,0,4
234,1389,"Kananga",3,5,1,0.6,0.8,0.2,0,NA,1,0,0,1,1,1,3,"DG.SELF",1,0,1
235,803,"Huatasani",1,3,1,0.333333333333333,0.333333333333333,0.333333333333333,0,NA,1,0,7,1,1,1,1.66666666666667,"RAG.LOCAL",0,1,NA
235,803,"Huatasani",1,3,1,0.333333333333333,0.333333333333333,0.333333333333333,0,NA,1,0,7,1,1,1,1.66666666666667,"RAG.SELF",1,1,NA
235,803,"Huatasani",1,3,1,0.333333333333333,0.333333333333333,0.333333333333333,0,NA,1,0,7,1,1,1,1.66666666666667,"DG.LOCAL",0,0,6
235,803,"Huatasani",1,3,1,0.333333333333333,0.333333333333333,0.333333333333333,0,NA,1,0,7,1,1,1,1.66666666666667,"DG.SELF",1,0,6
236,1390,"Kananga",3,5,1,0.6,0.8,0.2,0,NA,0,0,NA,1,1,1,4,"RAG.LOCAL",0,1,NA
236,1390,"Kananga",3,5,1,0.6,0.8,0.2,0,NA,0,0,NA,1,1,1,4,"RAG.SELF",1,1,NA
236,1390,"Kananga",3,5,1,0.6,0.8,0.2,0,NA,0,0,NA,1,1,1,4,"DG.LOCAL",0,0,NA
236,1390,"Kananga",3,5,1,0.6,0.8,0.2,0,NA,0,0,NA,1,1,1,4,"DG.SELF",1,0,NA
237,804,"Huatasani",4,4,1,1,1,0.25,0,NA,0,0,3,0,0.5,1,0,"RAG.LOCAL",0,1,NA
237,804,"Huatasani",4,4,1,1,1,0.25,0,NA,0,0,3,0,0.5,1,0,"RAG.SELF",1,1,NA
237,804,"Huatasani",4,4,1,1,1,0.25,0,NA,0,0,3,0,0.5,1,0,"DG.LOCAL",0,0,4
237,804,"Huatasani",4,4,1,1,1,0.25,0,NA,0,0,3,0,0.5,1,0,"DG.SELF",1,0,1
238,1391,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,0,0,1,1,4,"RAG.LOCAL",0,1,NA
238,1391,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,0,0,1,1,4,"RAG.SELF",1,1,NA
238,1391,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,0,0,1,1,4,"DG.LOCAL",0,0,NA
238,1391,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,0,0,1,1,4,"DG.SELF",1,0,NA
239,805,"Huatasani",1,2,0,0.5,1,0,0,NA,1,0,2,0,0,0,0,"RAG.LOCAL",0,1,NA
239,805,"Huatasani",1,2,0,0.5,1,0,0,NA,1,0,2,0,0,0,0,"RAG.SELF",1,1,NA
239,805,"Huatasani",1,2,0,0.5,1,0,0,NA,1,0,2,0,0,0,0,"DG.LOCAL",0,0,4
239,805,"Huatasani",1,2,0,0.5,1,0,0,NA,1,0,2,0,0,0,0,"DG.SELF",1,0,2
240,1392,"Kananga",2,5,1,0.4,1,0.2,0,NA,0,0,7,1,0.5,1,4,"RAG.LOCAL",0,1,NA
240,1392,"Kananga",2,5,1,0.4,1,0.2,0,NA,0,0,7,1,0.5,1,4,"RAG.SELF",1,1,NA
240,1392,"Kananga",2,5,1,0.4,1,0.2,0,NA,0,0,7,1,0.5,1,4,"DG.LOCAL",0,0,NA
240,1392,"Kananga",2,5,1,0.4,1,0.2,0,NA,0,0,7,1,0.5,1,4,"DG.SELF",1,0,NA
241,2004,"Marajo",2,4,0,0.5,0.5,0,0,0,0,NA,0,1,0.5,1,1.33333333333333,"RAG.LOCAL",0,1,10
241,2004,"Marajo",2,4,0,0.5,0.5,0,0,0,0,NA,0,1,0.5,1,1.33333333333333,"RAG.SELF",1,1,16
241,2004,"Marajo",2,4,0,0.5,0.5,0,0,0,0,NA,0,1,0.5,1,1.33333333333333,"DG.LOCAL",0,0,NA
241,2004,"Marajo",2,4,0,0.5,0.5,0,0,0,0,NA,0,1,0.5,1,1.33333333333333,"DG.SELF",1,0,NA
242,375,"Sursurunga",2,4,1,0.5,0.75,0.25,1,0,0,NA,0,1,1,1,2,"RAG.LOCAL",0,1,14
242,375,"Sursurunga",2,4,1,0.5,0.75,0.25,1,0,0,NA,0,1,1,1,2,"RAG.SELF",1,1,15
242,375,"Sursurunga",2,4,1,0.5,0.75,0.25,1,0,0,NA,0,1,1,1,2,"DG.LOCAL",0,0,NA
242,375,"Sursurunga",2,4,1,0.5,0.75,0.25,1,0,0,NA,0,1,1,1,2,"DG.SELF",1,0,NA
243,538,"Turkana",5,5,1,1,1,0.2,0,0,0,NA,6,0,1,1,2.33333333333333,"RAG.LOCAL",0,1,13
243,538,"Turkana",5,5,1,1,1,0.2,0,0,0,NA,6,0,1,1,2.33333333333333,"RAG.SELF",1,1,19
243,538,"Turkana",5,5,1,1,1,0.2,0,0,0,NA,6,0,1,1,2.33333333333333,"DG.LOCAL",0,0,NA
243,538,"Turkana",5,5,1,1,1,0.2,0,0,0,NA,6,0,1,1,2.33333333333333,"DG.SELF",1,0,NA
244,806,"Huatasani",1,1,0,1,1,0,0,NA,0,0,0,0,0.5,1,4,"RAG.LOCAL",0,1,NA
244,806,"Huatasani",1,1,0,1,1,0,0,NA,0,0,0,0,0.5,1,4,"RAG.SELF",1,1,NA
244,806,"Huatasani",1,1,0,1,1,0,0,NA,0,0,0,0,0.5,1,4,"DG.LOCAL",0,0,5
244,806,"Huatasani",1,1,0,1,1,0,0,NA,0,0,0,0,0.5,1,4,"DG.SELF",1,0,5
245,1393,"Kananga",0,5,0,0,0,0,0,NA,0,1,3,1,0.5,0,0,"RAG.LOCAL",0,1,NA
245,1393,"Kananga",0,5,0,0,0,0,0,NA,0,1,3,1,0.5,0,0,"RAG.SELF",1,1,NA
245,1393,"Kananga",0,5,0,0,0,0,0,NA,0,1,3,1,0.5,0,0,"DG.LOCAL",0,0,5
245,1393,"Kananga",0,5,0,0,0,0,0,NA,0,1,3,1,0.5,0,0,"DG.SELF",1,0,7
246,1394,"Kananga",3,5,2,0.6,0.8,0.4,0,NA,0,0,9,1,0,1,1,"RAG.LOCAL",0,1,NA
246,1394,"Kananga",3,5,2,0.6,0.8,0.4,0,NA,0,0,9,1,0,1,1,"RAG.SELF",1,1,NA
246,1394,"Kananga",3,5,2,0.6,0.8,0.4,0,NA,0,0,9,1,0,1,1,"DG.LOCAL",0,0,5
246,1394,"Kananga",3,5,2,0.6,0.8,0.4,0,NA,0,0,9,1,0,1,1,"DG.SELF",1,0,6
247,1395,"Kananga",4,5,1,0.8,0.8,0.2,0,NA,1,0,6,1,0.5,1,2,"RAG.LOCAL",0,1,NA
247,1395,"Kananga",4,5,1,0.8,0.8,0.2,0,NA,1,0,6,1,0.5,1,2,"RAG.SELF",1,1,NA
247,1395,"Kananga",4,5,1,0.8,0.8,0.2,0,NA,1,0,6,1,0.5,1,2,"DG.LOCAL",0,0,5
247,1395,"Kananga",4,5,1,0.8,0.8,0.2,0,NA,1,0,6,1,0.5,1,2,"DG.SELF",1,0,4
248,1847,"Hadza",0,1,0,0,0,0,0,NA,0,NA,7,1,NA,NA,NA,"RAG.LOCAL",0,1,11
248,1847,"Hadza",0,1,0,0,0,0,0,NA,0,NA,7,1,NA,NA,NA,"RAG.SELF",1,1,10
248,1847,"Hadza",0,1,0,0,0,0,0,NA,0,NA,7,1,NA,NA,NA,"DG.LOCAL",0,0,NA
248,1847,"Hadza",0,1,0,0,0,0,0,NA,0,NA,7,1,NA,NA,NA,"DG.SELF",1,0,NA
249,1396,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,3,1,1,1,4,"RAG.LOCAL",0,1,NA
249,1396,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,3,1,1,1,4,"RAG.SELF",1,1,NA
249,1396,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,3,1,1,1,4,"DG.LOCAL",0,0,NA
249,1396,"Kananga",4,5,2,0.8,1,0.4,0,NA,0,0,3,1,1,1,4,"DG.SELF",1,0,NA
250,1397,"Kananga",1,5,1,0.2,0.8,0.2,0,NA,0,0,5,1,0,1,0.666666666666667,"RAG.LOCAL",0,1,NA
250,1397,"Kananga",1,5,1,0.2,0.8,0.2,0,NA,0,0,5,1,0,1,0.666666666666667,"RAG.SELF",1,1,NA
250,1397,"Kananga",1,5,1,0.2,0.8,0.2,0,NA,0,0,5,1,0,1,0.666666666666667,"DG.LOCAL",0,0,5
250,1397,"Kananga",1,5,1,0.2,0.8,0.2,0,NA,0,0,5,1,0,1,0.666666666666667,"DG.SELF",1,0,5
251,1398,"Kananga",5,5,3,1,1,0.6,0,NA,1,0,2,1,0,1,1.66666666666667,"RAG.LOCAL",0,1,NA
251,1398,"Kananga",5,5,3,1,1,0.6,0,NA,1,0,2,1,0,1,1.66666666666667,"RAG.SELF",1,1,NA
251,1398,"Kananga",5,5,3,1,1,0.6,0,NA,1,0,2,1,0,1,1.66666666666667,"DG.LOCAL",0,0,NA
251,1398,"Kananga",5,5,3,1,1,0.6,0,NA,1,0,2,1,0,1,1.66666666666667,"DG.SELF",1,0,5
252,1399,"Kananga",4,5,3,0.8,1,0.6,0,NA,0,0,6,1,1,1,4,"RAG.LOCAL",0,1,NA
252,1399,"Kananga",4,5,3,0.8,1,0.6,0,NA,0,0,6,1,1,1,4,"RAG.SELF",1,1,NA
252,1399,"Kananga",4,5,3,0.8,1,0.6,0,NA,0,0,6,1,1,1,4,"DG.LOCAL",0,0,NA
252,1399,"Kananga",4,5,3,0.8,1,0.6,0,NA,0,0,6,1,1,1,4,"DG.SELF",1,0,NA
253,1400,"Kananga",3,5,2,0.6,0.8,0.4,0,NA,0,0,8,1,1,1,4,"RAG.LOCAL",0,1,NA
253,1400,"Kananga",3,5,2,0.6,0.8,0.4,0,NA,0,0,8,1,1,1,4,"RAG.SELF",1,1,NA
253,1400,"Kananga",3,5,2,0.6,0.8,0.4,0,NA,0,0,8,1,1,1,4,"DG.LOCAL",0,0,NA
253,1400,"Kananga",3,5,2,0.6,0.8,0.4,0,NA,0,0,8,1,1,1,4,"DG.SELF",1,0,NA
254,1401,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,0,0,2,0,1,1,4,"RAG.LOCAL",0,1,NA
254,1401,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,0,0,2,0,1,1,4,"RAG.SELF",1,1,NA
254,1401,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,0,0,2,0,1,1,4,"DG.LOCAL",0,0,NA
254,1401,"Kananga",4,5,2,0.8,0.8,0.4,0,NA,0,0,2,0,1,1,4,"DG.SELF",1,0,NA
255,807,"Huatasani",NA,NA,NA,NA,NA,NA,0,NA,1,0,2,1,NA,NA,NA,"RAG.LOCAL",0,1,NA
255,807,"Huatasani",NA,NA,NA,NA,NA,NA,0,NA,1,0,2,1,NA,NA,NA,"RAG.SELF",1,1,NA
255,807,"Huatasani",NA,NA,NA,NA,NA,NA,0,NA,1,0,2,1,NA,NA,NA,"DG.LOCAL",0,0,3
255,807,"Huatasani",NA,NA,NA,NA,NA,NA,0,NA,1,0,2,1,NA,NA,NA,"DG.SELF",1,0,0
256,1402,"Kananga",4,5,1,0.8,1,0.2,0,NA,0,0,4,1,1,1,3,"RAG.LOCAL",0,1,NA
256,1402,"Kananga",4,5,1,0.8,1,0.2,0,NA,0,0,4,1,1,1,3,"RAG.SELF",1,1,NA
256,1402,"Kananga",4,5,1,0.8,1,0.2,0,NA,0,0,4,1,1,1,3,"DG.LOCAL",0,0,NA
256,1402,"Kananga",4,5,1,0.8,1,0.2,0,NA,0,0,4,1,1,1,3,"DG.SELF",1,0,NA
257,376,"Sursurunga",4,5,1,0.8,1,0.2,0,0,0,NA,0,0,1,1,1,"RAG.LOCAL",0,1,12
257,376,"Sursurunga",4,5,1,0.8,1,0.2,0,0,0,NA,0,0,1,1,1,"RAG.SELF",1,1,18
257,376,"Sursurunga",4,5,1,0.8,1,0.2,0,0,0,NA,0,0,1,1,1,"DG.LOCAL",0,0,NA
257,376,"Sursurunga",4,5,1,0.8,1,0.2,0,0,0,NA,0,0,1,1,1,"DG.SELF",1,0,NA
258,539,"Turkana",3,5,1,0.6,0.6,0.2,0,NA,1,0,1,0,1,1,1.66666666666667,"RAG.LOCAL",0,1,NA
258,539,"Turkana",3,5,1,0.6,0.6,0.2,0,NA,1,0,1,0,1,1,1.66666666666667,"RAG.SELF",1,1,NA
258,539,"Turkana",3,5,1,0.6,0.6,0.2,0,NA,1,0,1,0,1,1,1.66666666666667,"DG.LOCAL",0,0,4
258,539,"Turkana",3,5,1,0.6,0.6,0.2,0,NA,1,0,1,0,1,1,1.66666666666667,"DG.SELF",1,0,4
259,808,"Huatasani",1,3,0,0.333333333333333,0.333333333333333,0,0,NA,0,0,1,1,0.5,1,0,"RAG.LOCAL",0,1,NA
259,808,"Huatasani",1,3,0,0.333333333333333,0.333333333333333,0,0,NA,0,0,1,1,0.5,1,0,"RAG.SELF",1,1,NA
259,808,"Huatasani",1,3,0,0.333333333333333,0.333333333333333,0,0,NA,0,0,1,1,0.5,1,0,"DG.LOCAL",0,0,NA
259,808,"Huatasani",1,3,0,0.333333333333333,0.333333333333333,0,0,NA,0,0,1,1,0.5,1,0,"DG.SELF",1,0,4
260,1403,"Kananga",2,5,1,0.4,0.8,0.2,0,NA,0,0,6,1,1,1,2.33333333333333,"RAG.LOCAL",0,1,NA
260,1403,"Kananga",2,5,1,0.4,0.8,0.2,0,NA,0,0,6,1,1,1,2.33333333333333,"RAG.SELF",1,1,NA
260,1403,"Kananga",2,5,1,0.4,0.8,0.2,0,NA,0,0,6,1,1,1,2.33333333333333,"DG.LOCAL",0,0,5
260,1403,"Kananga",2,5,1,0.4,0.8,0.2,0,NA,0,0,6,1,1,1,2.33333333333333,"DG.SELF",1,0,5
261,809,"Huatasani",0,3,0,0,0,0,0,NA,1,0,3,1,0,1,0,"RAG.LOCAL",0,1,NA
261,809,"Huatasani",0,3,0,0,0,0,0,NA,1,0,3,1,0,1,0,"RAG.SELF",1,1,NA
261,809,"Huatasani",0,3,0,0,0,0,0,NA,1,0,3,1,0,1,0,"DG.LOCAL",0,0,6
261,809,"Huatasani",0,3,0,0,0,0,0,NA,1,0,3,1,0,1,0,"DG.SELF",1,0,4
262,1404,"Kananga",2,5,2,0.4,0.6,0.4,0,NA,0,0,8,1,1,1,1,"RAG.LOCAL",0,1,NA
262,1404,"Kananga",2,5,2,0.4,0.6,0.4,0,NA,0,0,8,1,1,1,1,"RAG.SELF",1,1,NA
262,1404,"Kananga",2,5,2,0.4,0.6,0.4,0,NA,0,0,8,1,1,1,1,"DG.LOCAL",0,0,NA
262,1404,"Kananga",2,5,2,0.4,0.6,0.4,0,NA,0,0,8,1,1,1,1,"DG.SELF",1,0,NA
