CULTURE;LOCID;ORDER;BGD;BGD_GEN_AO;BGD_GEN_CS;BGD_GEN_AO_TB;BGD_GEN_CS_TB;DIS_BGD;BGD_GEN_TB;DIS_BGD_GEN_TB;BGD_SPEC_AO;BGD_SPEC_CS;;;;;;;;;;;;;;;;;;;;;
China-Buddhists;456383;5;Hurth the other religions, not to coexist peacefully;morality;morality;morality;people;1;morality;0;immoral behaviour;unity.n;;;;;;;;;;;;;;;;;;;;;
Cachoeira;CA035/DG100;2;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Sursurunga;98;4;unfaithfulness;virtue;religion;morality;morality;0;religion;1;disloyalty;faith.n;;;;;;;;;;;;;;;;;;;;;
Sursurunga;252;3;anger;virtue;virtue;virtue;virtue;0;virtue;0;anger;anger;;;;;;;;;;;;;;;;;;;;;
Sursurunga;215;4;disrespectul;morality;morality;morality;morality;0;morality;0;disrespect;respect.n;;;;;;;;;;;;;;;;;;;;;
Sursurunga;9;5;gossip;morality;etiquette;morality;virtue;1;morality;0;gossip;gossip;;;;;;;;;;;;;;;;;;;;;
Sursurunga;84;4;disobedience;morality;morality;morality;etiquette;1;morality;0;disobedience;follow the rules of god.n;;;;;;;;;;;;;;;;;;;;;
Sursurunga;27;4;stealing;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Sursurunga;34;3;swearing;etiquette;etiquette;etiquette;virtue;1;etiquette;0;swearing;swearing;;;;;;;;;;;;;;;;;;;;;
Sursurunga;93;4;anger;virtue;virtue;virtue;morality;1;virtue;0;anger;anger;;;;;;;;;;;;;;;;;;;;;
Sursurunga;226;3;fighting;morality;morality;morality;morality;0;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
Sursurunga;238;4;anger;virtue;virtue;virtue;virtue;0;virtue;0;anger;anger;;;;;;;;;;;;;;;;;;;;;
Sursurunga;240;2;fighting;morality;morality;morality;morality;0;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
Sursurunga;263;4;swearing;etiquette;etiquette;etiquette;etiquette;0;etiquette;0;swearing;swearing;;;;;;;;;;;;;;;;;;;;;
Sursurunga;26;5;anger;virtue;virtue;virtue;virtue;0;virtue;0;anger;anger;;;;;;;;;;;;;;;;;;;;;
Mauritius;DS1967;2;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Mysore;A39;2;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Mysore;A87;2;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Mysore;B66;3;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Sursurunga;214;3;fighting;morality;morality;morality;morality;0;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
Sursurunga;71;2;fighting;morality;morality;morality;morality;0;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
Peru;1111;5;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Sursurunga;55;5;greed;morality;virtue;virtue;morality;1;virtue;0;greed;greed;;;;;;;;;;;;;;;;;;;;;
China-Christians;162718;5;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Sursurunga;5;4;fighitng;morality;virtue;morality;etiquette;1;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
Sursurunga;88;3;stealing;morality;morality;morality;religion;1;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Sursurunga;62;4;gossiping;morality;etiquette;morality;substance use/abuse;1;morality;0;gossip;gossip;;;;;;;;;;;;;;;;;;;;;
Sursurunga;222;4;vandalism;morality;morality;morality;morality;0;morality;0;vandalism;vandalism;;;;;;;;;;;;;;;;;;;;;
Mauritius;DN1662;4;Bad thinking about others;virtue;virtue;virtue;virtue;0;virtue;0;evil;compassion.n;;;;;;;;;;;;;;;;;;;;;
Sursurunga;4;2;unfriendliness;morality;morality;morality;morality;0;morality;0;antagonism;kindness.n;;;;;;;;;;;;;;;;;;;;;
Sursurunga;8;3;adultery;morality;morality;morality;virtue;1;morality;0;adultery;adultery;;;;;;;;;;;;;;;;;;;;;
Sursurunga;30;3;fighting;morality;morality;morality;morality;0;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
Sursurunga;40;3;NA;NA;NA;NA;morality;1;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Sursurunga;58;3;drunkenness;substance use/abuse;substance use;substance use/abuse;virtue;1;substance use/abuse;0;drunkenness;alcohol;;;;;;;;;;;;;;;;;;;;;
Sursurunga;62;2;swearing;etiquette;etiquette;etiquette;etiquette;0;etiquette;0;swearing;swearing;;;;;;;;;;;;;;;;;;;;;
Sursurunga;65;5;greed;morality;virtue;virtue;morality;1;virtue;0;greed;greed;;;;;;;;;;;;;;;;;;;;;
Sursurunga;74;3;gossiping;morality;etiquette;morality;NA;1;morality;0;gossip;gossip;;;;;;;;;;;;;;;;;;;;;
Sursurunga;76;4;greed;morality;virtue;virtue;specific;1;virtue;0;greed;greed;;;;;;;;;;;;;;;;;;;;;
Sursurunga;93;3;greed;morality;virtue;virtue;morality;1;virtue;0;greed;greed;;;;;;;;;;;;;;;;;;;;;
Sursurunga;98;3;hatred;virtue;virtue;virtue;virtue;0;virtue;0;antagonism;hate;;;;;;;;;;;;;;;;;;;;;
Sursurunga;10;3;fighting;morality;morality;morality;virtue;1;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
Sursurunga;39;4;stealing;morality;morality;morality;virtue;1;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Sursurunga;69;5;gossip;morality;etiquette;morality;etiquette;1;morality;0;gossip;gossip;;;;;;;;;;;;;;;;;;;;;
Sursurunga;78;2;Fighting;morality;morality;morality;virtue;1;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
Sursurunga;103;2;greed;morality;virtue;virtue;virtue;0;virtue;0;greed;greed;;;;;;;;;;;;;;;;;;;;;
Sursurunga;116;2;stealing;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Sursurunga;126;3;swearing;etiquette;etiquette;etiquette;etiquette;0;etiquette;0;swearing;swearing;;;;;;;;;;;;;;;;;;;;;
Sursurunga;246;2;quick temper;virtue;virtue;virtue;virtue;0;virtue;0;anger;anger;;;;;;;;;;;;;;;;;;;;;
Sursurunga;247;4;anger;virtue;virtue;virtue;virtue;0;virtue;0;anger;anger;;;;;;;;;;;;;;;;;;;;;
Sursurunga;264;2;stealing;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Sursurunga;236;3;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Sursurunga;200;2;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Sursurunga;236;2;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Sursurunga;3;3;anger ;virtue;virtue;virtue;morality;1;virtue;0;anger;anger;;;;;;;;;;;;;;;;;;;;;
China-Christians;414973;3;Not going to church;ritual;ritual;ritual;ritual;0;ritual;0;attend rituals.n;churchgoing.n;;;;;;;;;;;;;;;;;;;;;
Mauritius;DR1363;2;hurting people;morality;morality;morality;morality;0;morality;0;violence;mistreating others;;;;;;;;;;;;;;;;;;;;;
China-Christians;281144;5;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Sursurunga;235;5;swearing;etiquette;etiquette;etiquette;etiquette;0;etiquette;0;swearing;swearing;;;;;;;;;;;;;;;;;;;;;
Sursurunga;68;4;stealing;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Sursurunga;39;2;smoking pot;substance use/abuse;substance use;substance use/abuse;etiquette;1;substance use/abuse;0;cannabis;drugs;;;;;;;;;;;;;;;;;;;;;
Mauritius;DS1428;4;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Sursurunga;40;4;NA;NA;NA;NA;morality;1;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Sursurunga;108;4;swearing;etiquette;etiquette;etiquette;etiquette;0;etiquette;0;swearing;swearing;;;;;;;;;;;;;;;;;;;;;
Sursurunga;54;5;stealing;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Sursurunga;116;4;anger;virtue;virtue;virtue;virtue;0;virtue;0;anger;anger;;;;;;;;;;;;;;;;;;;;;
Sursurunga;211;5;gossiping;morality;etiquette;morality;etiquette;1;morality;0;gossip;gossip;;;;;;;;;;;;;;;;;;;;;
Sursurunga;71;4;greed;morality;virtue;virtue;etiquette;1;virtue;0;greed;greed;;;;;;;;;;;;;;;;;;;;;
Sursurunga;210;2;selfishness;morality;virtue;morality;virtue;1;virtue;0;selfish;egoism;;;;;;;;;;;;;;;;;;;;;
Sursurunga;70;5;grimness;miscellaneous;virtue;miscellaneous;etiquette;1;miscellaneous;0;evil;grimness;;;;;;;;;;;;;;;;;;;;;
Sursurunga;26;2;chew betel nut;food;specific;substance use/abuse;substance use/abuse;0;specific;1;drugs;betel;;;;;;;;;;;;;;;;;;;;;
Sursurunga;35;3;fighting;morality;morality;morality;etiquette;1;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
Sursurunga;221;3;drinking;substance use/abuse;substance use;substance use/abuse;substance use/abuse;0;substance use/abuse;0;drunkenness;alcohol;;;;;;;;;;;;;;;;;;;;;
Sursurunga;218;5;gossip;morality;etiquette;morality;etiquette;1;morality;0;gossip;gossip;;;;;;;;;;;;;;;;;;;;;
Sursurunga;101;3;not religious;religion;religion;religion;religion;0;religion;0;disbelief;faith.n;;;;;;;;;;;;;;;;;;;;;
Peru;1031;5;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Sursurunga;214;4;stealing;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Mauritius;DN1524;5;when killing? Animals;ecology;ecology;ecology;ecology;0;ecology;0;killing/mistreating animals;animal killing;;;;;;;;;;;;;;;;;;;;;
Sursurunga;5;3;swearing  ;etiquette;etiquette;etiquette;virtue;1;etiquette;0;swearing;swearing;;;;;;;;;;;;;;;;;;;;;
Sursurunga;43;5;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Sursurunga;79;4;unkindness;morality;morality;morality;virtue;1;morality;0;antagonism;kindness.n;;;;;;;;;;;;;;;;;;;;;
Sursurunga;43;4;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Peru;1007;3;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Sursurunga;222;3;swearing;etiquette;etiquette;etiquette;etiquette;0;etiquette;0;swearing;swearing;;;;;;;;;;;;;;;;;;;;;
China-Buddhists;584862;2;Hurth the others;morality;morality;morality;morality;0;morality;0;mistreatment;mistreating others;;;;;;;;;;;;;;;;;;;;;
Sursurunga;204;4;Gossip;morality;etiquette;morality;etiquette;1;morality;0;gossip;gossip;;;;;;;;;;;;;;;;;;;;;
Sursurunga;100;2;greed;morality;virtue;virtue;virtue;0;virtue;0;greed;greed;;;;;;;;;;;;;;;;;;;;;
Sursurunga;62;3;always blocking;miscellaneous;miscellaneous;miscellaneous;morality;1;miscellaneous;0;miscellaneous;miscellaneous;;;;;;;;;;;;;;;;;;;;;
Sursurunga;68;2;anger;virtue;virtue;virtue;virtue;0;virtue;0;anger;anger;;;;;;;;;;;;;;;;;;;;;
Sursurunga;81;3;fighting;morality;morality;morality;virtue;1;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
Sursurunga;93;5;smoking pot;substance use/abuse;substance use;substance use/abuse;substance use/abuse;0;substance use/abuse;0;cannabis;drugs;;;;;;;;;;;;;;;;;;;;;
Sursurunga;104;3;gossip;morality;etiquette;morality;etiquette;1;morality;0;gossip;gossip;;;;;;;;;;;;;;;;;;;;;
Sursurunga;109;2;drunkenness;substance use/abuse;substance use;substance use/abuse;substance use/abuse;0;substance use/abuse;0;drunkenness;alcohol;;;;;;;;;;;;;;;;;;;;;
Sursurunga;116;3;fighting;morality;morality;morality;morality;0;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
Sursurunga;125;3;obstinate resistance;morality;virtue;morality;virtue;1;virtue;0;resistance;protests;;;;;;;;;;;;;;;;;;;;;
Sursurunga;126;2;anger;virtue;virtue;virtue;virtue;0;virtue;0;anger;anger;;;;;;;;;;;;;;;;;;;;;
Sursurunga;200;3;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Sursurunga;211;3;fighting;morality;morality;morality;morality;0;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
Sursurunga;219;3;stealing;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Sursurunga;231;4;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Sursurunga;240;4;adultery;morality;morality;morality;morality;0;morality;0;adultery;adultery;;;;;;;;;;;;;;;;;;;;;
Sursurunga;252;4;lying;morality;morality;morality;morality;0;morality;0;dishonesty;truthfulness.n;;;;;;;;;;;;;;;;;;;;;
Sursurunga;258;3;stealing;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Sursurunga;261;5;fighting;morality;morality;morality;morality;0;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
Sursurunga;264;3;fighting;morality;morality;morality;morality;0;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
Peru;1044;3;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Sursurunga;3;4;fighting;morality;morality;morality;NA;1;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
Sursurunga;64;3;greed;morality;virtue;virtue;virtue;0;virtue;0;greed;greed;;;;;;;;;;;;;;;;;;;;;
Sursurunga;70;2;unkindness;morality;morality;morality;etiquette;1;morality;0;antagonism;kindness.n;;;;;;;;;;;;;;;;;;;;;
Sursurunga;83;4;swearing;etiquette;etiquette;etiquette;morality;1;etiquette;0;swearing;swearing;;;;;;;;;;;;;;;;;;;;;
Sursurunga;88;4;disrespectful;morality;morality;morality;morality;0;morality;0;disrespect;respect.n;;;;;;;;;;;;;;;;;;;;;
Peru;1024;5;Being greedy;morality;virtue;virtue;virtue;0;virtue;0;greed;greed;;;;;;;;;;;;;;;;;;;;;
Peru;1039;5;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Sursurunga;232;4;rape;morality;virtue;morality;virtue;1;morality;0;raping;rape;;;;;;;;;;;;;;;;;;;;;
Sursurunga;39;5;NA;NA;NA;NA;virtue;1;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Sursurunga;216;3;obstinate resistance;morality;virtue;morality;virtue;1;virtue;0;resistance;protests;;;;;;;;;;;;;;;;;;;;;
Sursurunga;256;4;swearing;etiquette;etiquette;etiquette;etiquette;0;etiquette;0;swearing;swearing;;;;;;;;;;;;;;;;;;;;;
Sursurunga;63;4;rebellious;virtue;virtue;virtue;etiquette;1;virtue;0;rebelliousness;rebellious;;;;;;;;;;;;;;;;;;;;;
Sursurunga;31;4;gossip;morality;etiquette;morality;morality;0;morality;0;gossip;gossip;;;;;;;;;;;;;;;;;;;;;
Sursurunga;76;2;swearing;etiquette;etiquette;etiquette;etiquette;0;etiquette;0;swearing;swearing;;;;;;;;;;;;;;;;;;;;;
Sursurunga;103;4;dishonesty;morality;virtue;morality;virtue;1;morality;0;dishonesty;truthfulness.n;;;;;;;;;;;;;;;;;;;;;
Sursurunga;118;3;dishonesty;morality;virtue;morality;virtue;1;morality;0;dishonesty;truthfulness.n;;;;;;;;;;;;;;;;;;;;;
Sursurunga;131;4;gossiping;morality;etiquette;morality;etiquette;1;morality;0;gossip;gossip;;;;;;;;;;;;;;;;;;;;;
Sursurunga;237;4;anger;virtue;virtue;virtue;virtue;0;virtue;0;anger;anger;;;;;;;;;;;;;;;;;;;;;
Sursurunga;245;5;swearing;etiquette;etiquette;etiquette;etiquette;0;etiquette;0;swearing;swearing;;;;;;;;;;;;;;;;;;;;;
Sursurunga;252;5;lust;virtue;virtue;virtue;virtue;0;virtue;0;lust;perversity;;;;;;;;;;;;;;;;;;;;;
Sursurunga;253;5;drunkenness;substance use/abuse;substance use;substance use/abuse;substance use/abuse;0;substance use/abuse;0;drunkenness;alcohol;;;;;;;;;;;;;;;;;;;;;
Sursurunga;260;5;swearing;etiquette;etiquette;etiquette;etiquette;0;etiquette;0;swearing;swearing;;;;;;;;;;;;;;;;;;;;;
Sursurunga;265;5;adultery;morality;morality;morality;morality;0;morality;0;adultery;adultery;;;;;;;;;;;;;;;;;;;;;
Mauritius;DR1169;5;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Sursurunga;7;4;smokes pot;substance use/abuse;substance use;substance use/abuse;substance use/abuse;0;substance use/abuse;0;cannabis;drugs;;;;;;;;;;;;;;;;;;;;;
Sursurunga;9;4;unforgiving;morality;virtue;morality;substance use/abuse;1;morality;0;forgiving.n;forgiveness.n;;;;;;;;;;;;;;;;;;;;;
Sursurunga;11;3;stealing;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Sursurunga;17;4;smokes pot;substance use/abuse;substance use;substance use/abuse;virtue;1;substance use/abuse;0;cannabis;drugs;;;;;;;;;;;;;;;;;;;;;
Sursurunga;77;3;disrespectful;morality;morality;morality;virtue;1;morality;0;disrespect;respect.n;;;;;;;;;;;;;;;;;;;;;
Sursurunga;78;4;Anger;virtue;virtue;virtue;morality;1;virtue;0;anger;anger;;;;;;;;;;;;;;;;;;;;;
Sursurunga;89;5;gossip;morality;etiquette;morality;miscellaneous;1;morality;0;gossip;gossip;;;;;;;;;;;;;;;;;;;;;
Sursurunga;92;3;disobedience;morality;morality;morality;etiquette;1;morality;0;disobedience;follow the rules of god.n;;;;;;;;;;;;;;;;;;;;;
Sursurunga;94;5;disobedience;morality;morality;morality;substance use/abuse;1;morality;0;disobedience;follow the rules of god.n;;;;;;;;;;;;;;;;;;;;;
Sursurunga;97;5;swearing;etiquette;etiquette;etiquette;virtue;1;etiquette;0;swearing;swearing;;;;;;;;;;;;;;;;;;;;;
Cachoeira;CA014/DG205;2;bigamy;morality;morality;morality;morality;0;morality;0;polygamy;adultery;;;;;;;;;;;;;;;;;;;;;
Sursurunga;10;5;gossip;morality;etiquette;morality;etiquette;1;morality;0;gossip;gossip;;;;;;;;;;;;;;;;;;;;;
Sursurunga;12;3;greed;morality;virtue;virtue;morality;1;virtue;0;greed;greed;;;;;;;;;;;;;;;;;;;;;
Sursurunga;90;5;smoking pot;substance use/abuse;substance use;substance use/abuse;etiquette;1;substance use/abuse;0;cannabis;drugs;;;;;;;;;;;;;;;;;;;;;
Sursurunga;98;5;stealing;morality;morality;morality;etiquette;1;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Sursurunga;99;5;smoking pot;substance use/abuse;substance use;substance use/abuse;morality;1;substance use/abuse;0;cannabis;drugs;;;;;;;;;;;;;;;;;;;;;
Sursurunga;100;5;fighting;morality;morality;morality;substance use/abuse;1;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
Sursurunga;107;3;cruelty;morality;morality;morality;morality;0;morality;0;evil;mistreating others;;;;;;;;;;;;;;;;;;;;;
Sursurunga;110;5;selfishness;morality;virtue;morality;virtue;1;virtue;0;selfish;egoism;;;;;;;;;;;;;;;;;;;;;
Sursurunga;111;4;disobedience;morality;morality;morality;morality;0;morality;0;disobedience;follow the rules of god.n;;;;;;;;;;;;;;;;;;;;;
Sursurunga;119;4;fighting;morality;morality;morality;morality;0;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
Sursurunga;123;2;swearing;etiquette;etiquette;etiquette;etiquette;0;etiquette;0;swearing;swearing;;;;;;;;;;;;;;;;;;;;;
Sursurunga;124;5;disobedience;morality;morality;morality;morality;0;morality;0;disobedience;follow the rules of god.n;;;;;;;;;;;;;;;;;;;;;
Sursurunga;130;5;disobedience;morality;morality;morality;morality;0;morality;0;disobedience;follow the rules of god.n;;;;;;;;;;;;;;;;;;;;;
Sursurunga;131;5;greed;morality;virtue;virtue;virtue;0;virtue;0;greed;greed;;;;;;;;;;;;;;;;;;;;;
Sursurunga;204;5;Swearing;etiquette;etiquette;etiquette;etiquette;0;etiquette;0;swearing;swearing;;;;;;;;;;;;;;;;;;;;;
Sursurunga;205;4;lust;virtue;virtue;virtue;virtue;0;virtue;0;lust;perversity;;;;;;;;;;;;;;;;;;;;;
Sursurunga;206;4;vandalism;morality;morality;morality;morality;0;morality;0;vandalism;vandalism;;;;;;;;;;;;;;;;;;;;;
Sursurunga;241;3;gossip;morality;etiquette;morality;etiquette;1;morality;0;gossip;gossip;;;;;;;;;;;;;;;;;;;;;
Sursurunga;247;3;fighting;morality;morality;morality;morality;0;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
Sursurunga;249;5;skilling;miscellaneous;virtue;miscellaneous;virtue;1;virtue;0;miscellaneous;intelligence;;;;;;;;;;;;;;;;;;;;;
Sursurunga;250;3;disobedience;morality;morality;morality;morality;0;morality;0;disobedience;follow the rules of god.n;;;;;;;;;;;;;;;;;;;;;
Sursurunga;253;4;swearing;etiquette;etiquette;etiquette;etiquette;0;etiquette;0;swearing;swearing;;;;;;;;;;;;;;;;;;;;;
Sursurunga;254;4;swearing;etiquette;etiquette;etiquette;etiquette;0;etiquette;0;swearing;swearing;;;;;;;;;;;;;;;;;;;;;
Sursurunga;257;5;stealing;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Sursurunga;263;3;disobedience;morality;morality;morality;morality;0;morality;0;disobedience;follow the rules of god.n;;;;;;;;;;;;;;;;;;;;;
Sursurunga;265;3;stealing;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Sursurunga;64;4;lying;morality;morality;morality;morality;0;morality;0;dishonesty;truthfulness.n;;;;;;;;;;;;;;;;;;;;;
Sursurunga;248;4;swearing;etiquette;etiquette;etiquette;etiquette;0;etiquette;0;swearing;swearing;;;;;;;;;;;;;;;;;;;;;
China-Christians;281144;4;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Sursurunga;204;3;Stealing;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Sursurunga;248;2;anger;virtue;virtue;virtue;virtue;0;virtue;0;anger;anger;;;;;;;;;;;;;;;;;;;;;
Sursurunga;91;5;rape;morality;virtue;morality;substance use/abuse;1;morality;0;raping;rape;;;;;;;;;;;;;;;;;;;;;
Sursurunga;102;3;disobedience;morality;morality;morality;morality;0;morality;0;disobedience;follow the rules of god.n;;;;;;;;;;;;;;;;;;;;;
Sursurunga;100;4;stealing;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Sursurunga;223;5;gossip;morality;etiquette;morality;etiquette;1;morality;0;gossip;gossip;;;;;;;;;;;;;;;;;;;;;
Sursurunga;241;4;jealousy;virtue;virtue;virtue;virtue;0;virtue;0;envy;jealousy;;;;;;;;;;;;;;;;;;;;;
Sursurunga;255;4;boasting;morality;morality;morality;morality;0;morality;0;boasting;boasting;;;;;;;;;;;;;;;;;;;;;
Sursurunga;262;5;swearing;etiquette;etiquette;etiquette;etiquette;0;etiquette;0;swearing;swearing;;;;;;;;;;;;;;;;;;;;;
Mysore;A3;3;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Sursurunga;74;5;unkindness;morality;morality;morality;NA;1;morality;0;antagonism;kindness.n;;;;;;;;;;;;;;;;;;;;;
Sursurunga;6;3;disobedience;morality;morality;morality;etiquette;1;morality;0;disobedience;follow the rules of god.n;;;;;;;;;;;;;;;;;;;;;
Sursurunga;8;5;lust;virtue;virtue;virtue;virtue;0;virtue;0;lust;perversity;;;;;;;;;;;;;;;;;;;;;
Sursurunga;12;5;adultery;morality;morality;morality;specific;1;morality;0;adultery;adultery;;;;;;;;;;;;;;;;;;;;;
Sursurunga;67;5;not smiling;etiquette;virtue;virtue;morality;1;virtue;0;antagonism;negativity;;;;;;;;;;;;;;;;;;;;;
Sursurunga;70;3;stealing;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Sursurunga;77;5;anger;virtue;virtue;virtue;NA;1;virtue;0;anger;anger;;;;;;;;;;;;;;;;;;;;;
Sursurunga;79;3;sorcery;morality;specific;morality;etiquette;1;specific;1;witchcraft;magic;;;;;;;;;;;;;;;;;;;;;
Sursurunga;90;4;drunkenness;substance use/abuse;substance use;substance use/abuse;etiquette;1;substance use/abuse;0;drunkenness;alcohol;;;;;;;;;;;;;;;;;;;;;
Sursurunga;102;5;greed;morality;virtue;virtue;virtue;0;virtue;0;greed;greed;;;;;;;;;;;;;;;;;;;;;
Sursurunga;104;4;unkindness;morality;morality;morality;morality;0;morality;0;antagonism;kindness.n;;;;;;;;;;;;;;;;;;;;;
Sursurunga;105;3;gossiping;morality;etiquette;morality;etiquette;1;morality;0;gossip;gossip;;;;;;;;;;;;;;;;;;;;;
Sursurunga;106;5;stealing;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Sursurunga;108;5;boasting;morality;morality;morality;morality;0;morality;0;boasting;boasting;;;;;;;;;;;;;;;;;;;;;
Sursurunga;111;3;unkindness;morality;morality;morality;morality;0;morality;0;antagonism;kindness.n;;;;;;;;;;;;;;;;;;;;;
Sursurunga;115;4;selfishness;morality;virtue;morality;virtue;1;virtue;0;selfish;egoism;;;;;;;;;;;;;;;;;;;;;
Sursurunga;121;5;gossip;morality;etiquette;morality;etiquette;1;morality;0;gossip;gossip;;;;;;;;;;;;;;;;;;;;;
Sursurunga;123;3;anger;virtue;virtue;virtue;virtue;0;virtue;0;anger;anger;;;;;;;;;;;;;;;;;;;;;
Sursurunga;124;4;dishonesty;morality;virtue;morality;virtue;1;morality;0;dishonesty;truthfulness.n;;;;;;;;;;;;;;;;;;;;;
Sursurunga;125;2;fighting;morality;morality;morality;morality;0;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
Sursurunga;126;5;vandalism;morality;morality;morality;morality;0;morality;0;vandalism;vandalism;;;;;;;;;;;;;;;;;;;;;
Sursurunga;127;5;swaring;etiquette;etiquette;etiquette;etiquette;0;etiquette;0;swearing;swearing;;;;;;;;;;;;;;;;;;;;;
Sursurunga;128;5;envy;virtue;virtue;virtue;virtue;0;virtue;0;envy;jealousy;;;;;;;;;;;;;;;;;;;;;
Sursurunga;129;4;disobedience;morality;morality;morality;morality;0;morality;0;disobedience;follow the rules of god.n;;;;;;;;;;;;;;;;;;;;;
Sursurunga;130;4;fighting;morality;morality;morality;morality;0;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
Sursurunga;223;3;greed;morality;virtue;virtue;virtue;0;virtue;0;greed;greed;;;;;;;;;;;;;;;;;;;;;
Sursurunga;224;2;fighting;morality;morality;morality;morality;0;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
